curso,regime,entry_id,pino_manual,unidade,bloco,gold_primario,gold_extras,pred_controle,pred_A,pred_B,aceito_controle,aceito_A,aceito_B,prim_controle,prim_A,prim_B,conf_controle,conf_A,conf_B,sarc_slug,sarc_motivo,sarc_sessoes
CG,produto,origensdacomputacaografica,0,unidade-01-introducao-ao-processamento-grafico,7eda873a-69bf-4af7-90c9-4507782af5bb,origens,,origens,origens,origens,1,1,1,1,1,1,1,1,1,origens,decide,bloco-01-sessao-2026-08-04::apresentacao da disciplina e origens da cg aula::origens
CG,produto,segmentacaopptx,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,segmentacao,,segmentacao,segmentacao,segmentacao,1,1,1,1,1,1,1,1,1,,nenhum,
CG,produto,segmentacaodetexturas,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,segmentacao,,segmentacao,segmentacao,segmentacao,1,1,1,1,1,1,1,1,1,,nenhum,
CG,produto,morfologiamatematicapptx,0,unidade-03-processamento-de-imagens-e-visao-computacional,5b32aadd-77e4-4fe6-aa29-9dda8f883d1b,segmentacao,filtros,segmentacao,segmentacao,segmentacao,1,1,1,1,1,1,0,0,0,,nenhum,
CG,produto,csg,0,unidade-07-representacao-e-modelagem-de-objetos,02b4f1ab-41ec-424f-a0a7-f5b7fd2ada08,geometria-solida-construtiva-csg,tecnicas-de-modelagem-3d,geometria-solida-construtiva-csg,geometria-solida-construtiva-csg,geometria-solida-construtiva-csg,1,1,1,1,1,1,0,0,0,,nenhum,
CG,produto,modelagem3d,0,unidade-07-representacao-e-modelagem-de-objetos,02b4f1ab-41ec-424f-a0a7-f5b7fd2ada08,formas-de-representacao,tecnicas-de-modelagem-3d;representacao-aramada;superficies-limitantes,representacao-aramada,representacao-aramada,representacao-aramada,1,1,1,0,0,0,0,0,0,,nenhum,
CG,produto,atividade,0,unidade-06-processo-de-visualizacao-3d,5481ee2c-d9a5-45bb-b325-ac5b378462ab,conceito-de-camera-sintetica,projecoes,conceito-de-camera-sintetica,conceito-de-camera-sintetica,conceito-de-camera-sintetica,1,1,1,1,1,1,0,0,0,conceito-de-camera-sintetica,decide,bloco-19-sessao-2026-10-29::visualizacao 3d observador aula::conceito-de-camera-sintetica
CG,produto,basico3d-py,0,unidade-06-processo-de-visualizacao-3d,92485ca5-1035-4ea5-8606-6b6d48c3ddfb,conceito-de-camera-sintetica,pipeline-de-visualizacao-3d;projecoes,perspectiva,perspectiva,perspectiva,0,0,0,0,0,0,1,1,1,,so-o-pai,bloco-18-sessao-2026-10-27::visualizacao 3d projecao aula::PAI:projecoes
CG,produto,opengl3d,0,unidade-06-processo-de-visualizacao-3d,5481ee2c-d9a5-45bb-b325-ac5b378462ab,conceito-de-camera-sintetica,projecoes;pipeline-de-visualizacao-3d,conceito-de-camera-sintetica,conceito-de-camera-sintetica,conceito-de-camera-sintetica,1,1,1,1,1,1,0,0,0,conceito-de-camera-sintetica,decide,bloco-19-sessao-2026-10-29::visualizacao 3d observador aula::conceito-de-camera-sintetica
CG,produto,opengl3dcpp-vdi,0,unidade-06-processo-de-visualizacao-3d,5481ee2c-d9a5-45bb-b325-ac5b378462ab,conceito-de-camera-sintetica,projecoes;pipeline-de-visualizacao-3d,paralela,conceito-de-camera-sintetica,paralela,0,1,0,0,1,0,0,0,0,conceito-de-camera-sintetica,decide,bloco-19-sessao-2026-10-29::visualizacao 3d observador aula::conceito-de-camera-sintetica
CG,produto,opengl3dcpp,0,unidade-06-processo-de-visualizacao-3d,5481ee2c-d9a5-45bb-b325-ac5b378462ab,conceito-de-camera-sintetica,projecoes;pipeline-de-visualizacao-3d,paralela,conceito-de-camera-sintetica,paralela,0,1,0,0,1,0,0,0,0,conceito-de-camera-sintetica,decide,bloco-19-sessao-2026-10-29::visualizacao 3d observador aula::conceito-de-camera-sintetica
CG,produto,vis3d,0,unidade-06-processo-de-visualizacao-3d,92485ca5-1035-4ea5-8606-6b6d48c3ddfb,projecoes,paralela;perspectiva;conceito-de-camera-sintetica;a-matematica-das-projecoes-planares,paralela,paralela,paralela,1,1,1,0,0,0,0,0,0,,so-o-pai,bloco-18-sessao-2026-10-27::visualizacao 3d projecao aula::PAI:projecoes
CG,produto,basico3d-cpp,0,unidade-07-representacao-e-modelagem-de-objetos,02b4f1ab-41ec-424f-a0a7-f5b7fd2ada08,tecnicas-de-modelagem-3d,varredura;bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,0,0,0,1,1,1,,nenhum,
CG,produto,basico3d-py-zip,0,unidade-07-representacao-e-modelagem-de-objetos,02b4f1ab-41ec-424f-a0a7-f5b7fd2ada08,tecnicas-de-modelagem-3d,varredura,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,1,1,1,1,1,1,0,0,0,,nenhum,
CG,produto,exerciciodemodelagem,0,unidade-07-representacao-e-modelagem-de-objetos,02b4f1ab-41ec-424f-a0a7-f5b7fd2ada08,varredura,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,1,1,1,0,0,0,1,1,1,,nenhum,
CG,produto,elemoculto,0,unidade-06-processo-de-visualizacao-3d,2b8169cd-135b-4490-afb2-803050c00fcb,algoritmos-de-remocao-de-elementos-ocultos,eliminacao-de-faces-traseiras;algoritmo-do-pintor;algoritmo-z-buffer;arvores-bsp,algoritmos-de-remocao-de-elementos-ocultos,algoritmos-de-remocao-de-elementos-ocultos,algoritmos-de-remocao-de-elementos-ocultos,1,1,1,1,1,1,1,1,1,,so-o-pai,bloco-20-sessao-2026-11-03::remocao de elementos ocultos aula::PAI:algoritmos-de-remocao-de-elementos-ocultos || bloco-20-sessao-2026-11-05::remocao de elementos ocultos aula::PAI:algoritmos-de-remocao-de-elementos-ocultos
CG,produto,exemplozbuffer,0,unidade-06-processo-de-visualizacao-3d,2b8169cd-135b-4490-afb2-803050c00fcb,algoritmo-z-buffer,,algoritmo-z-buffer,algoritmo-z-buffer,algoritmo-z-buffer,1,1,1,1,1,1,1,1,1,,so-o-pai,bloco-20-sessao-2026-11-03::remocao de elementos ocultos aula::PAI:algoritmos-de-remocao-de-elementos-ocultos || bloco-20-sessao-2026-11-05::remocao de elementos ocultos aula::PAI:algoritmos-de-remocao-de-elementos-ocultos
CG,produto,iluminacao,0,unidade-08-sintese-de-imagens-realisticas,12a3a4df-74af-42ce-b153-5025669b81f5,modelos-de-iluminacao-luz-pontual-direcional-spot,modelos-de-reflexao-ambiente-difusa-especular;metodos-de-sombreamento-flat-gouraud-phong,modelos-de-reflexao-ambiente-difusa-especular,modelos-de-iluminacao-luz-pontual-direcional-spot,modelos-de-reflexao-ambiente-difusa-especular,1,1,1,0,1,0,1,1,1,modelos-de-iluminacao-luz-pontual-direcional-spot,decide,bloco-21-sessao-2026-11-10::iluminacao aula::modelos-de-iluminacao-luz-pontual-direcional-spot
CG,produto,programabasico3d,0,unidade-08-sintese-de-imagens-realisticas,12a3a4df-74af-42ce-b153-5025669b81f5,modelos-de-reflexao-ambiente-difusa-especular,modelos-de-iluminacao-luz-pontual-direcional-spot;projecoes,metodos-de-sombreamento-flat-gouraud-phong,modelos-de-iluminacao-luz-pontual-direcional-spot,metodos-de-sombreamento-flat-gouraud-phong,0,1,0,0,0,0,1,1,1,modelos-de-iluminacao-luz-pontual-direcional-spot,decide,bloco-21-sessao-2026-11-10::iluminacao aula::modelos-de-iluminacao-luz-pontual-direcional-spot
CG,produto,exercicios,0,unidade-01-introducao-ao-processamento-grafico,21eb1cc4-d276-4bc2-8072-acd7e6606256,aplicacoes,,aplicacoes,aplicacoes,aplicacoes,1,1,1,1,1,1,0,0,0,aplicacoes,decide,bloco-02-sessao-2026-08-06::introducao a opengl aula::aplicacoes
CG,produto,opengl-cpp,0,unidade-01-introducao-ao-processamento-grafico,21eb1cc4-d276-4bc2-8072-acd7e6606256,aplicacoes,,aplicacoes,aplicacoes,aplicacoes,1,1,1,1,1,1,0,0,0,aplicacoes,decide,bloco-02-sessao-2026-08-06::introducao a opengl aula::aplicacoes
CG,produto,opengl-py,0,unidade-01-introducao-ao-processamento-grafico,21eb1cc4-d276-4bc2-8072-acd7e6606256,aplicacoes,,aplicacoes,aplicacoes,aplicacoes,1,1,1,1,1,1,0,0,0,aplicacoes,decide,bloco-02-sessao-2026-08-06::introducao a opengl aula::aplicacoes
CG,produto,openglbasico,0,unidade-01-introducao-ao-processamento-grafico,21eb1cc4-d276-4bc2-8072-acd7e6606256,aplicacoes,,aplicacoes,aplicacoes,aplicacoes,1,1,1,1,1,1,0,0,0,aplicacoes,decide,bloco-02-sessao-2026-08-06::introducao a opengl aula::aplicacoes
CG,produto,exercicio-com-animacao,0,unidade-02-fundamentos-matematicos,0c911e45-81bf-4cfc-9342-da8d0eb7951f,operacoes-com-vetores,entidades-geometricas,,,,0,0,0,0,0,0,0,0,0,,nenhum,
CG,produto,exercicio-com-poligonos,0,unidade-02-fundamentos-matematicos,0c911e45-81bf-4cfc-9342-da8d0eb7951f,algoritmos-de-poligonos,,algoritmos-de-poligonos,algoritmos-de-poligonos,algoritmos-de-poligonos,1,1,1,1,1,1,1,1,1,,nenhum,
CG,produto,exercicio-de-animacao-foguete,0,unidade-02-fundamentos-matematicos,0c911e45-81bf-4cfc-9342-da8d0eb7951f,operacoes-com-vetores,algoritmos-de-poligonos,algoritmos-de-poligonos,algoritmos-de-poligonos,algoritmos-de-poligonos,1,1,1,0,0,0,0,0,0,,nenhum,
CG,produto,fundamentosmatematicos,0,unidade-02-fundamentos-matematicos,0c911e45-81bf-4cfc-9342-da8d0eb7951f,entidades-geometricas,operacoes-com-vetores,entidades-geometricas,entidades-geometricas,entidades-geometricas,1,1,1,1,1,1,0,0,0,,nenhum,
CG,produto,matematica,0,unidade-02-fundamentos-matematicos,0c911e45-81bf-4cfc-9342-da8d0eb7951f,operacoes-com-vetores,entidades-geometricas,entidades-geometricas,entidades-geometricas,entidades-geometricas,1,1,1,0,0,0,0,0,0,,nenhum,
CG,produto,colisao,0,unidade-02-fundamentos-matematicos,51071dde-cf3c-4ba7-8a6d-e7937dcea4e6,algoritmos-de-deteccao-e-calculo-de-interseccao,,algoritmos-de-deteccao-e-calculo-de-interseccao,algoritmos-de-deteccao-e-calculo-de-interseccao,algoritmos-de-deteccao-e-calculo-de-interseccao,1,1,1,1,1,1,1,1,1,algoritmos-de-deteccao-e-calculo-de-interseccao,decide,bloco-04-sessao-2026-08-18::algoritmos de deteccao de colisao aula::algoritmos-de-deteccao-e-calculo-de-interseccao
CG,produto,geomcomp,0,unidade-02-fundamentos-matematicos,480eecdb-56b8-4ac5-95a5-abef623a0fd4,algoritmos-de-geometria-computacional,,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1,1,1,1,1,1,1,1,1,algoritmos-de-geometria-computacional,decide,bloco-05-sessao-2026-08-20::geometria computacional aula::algoritmos-de-geometria-computacional
CG,produto,animacao-v2,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,,,desenho-de-linhas,recorte,desenho-de-linhas,0,0,0,0,0,0,0,0,0,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,exercicios-teoricos-sobre-processo-de-visualizacao-2d,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,sistema-de-coordenadas-cartesianas,,desenho-de-linhas,recorte,desenho-de-linhas,0,0,0,0,0,0,1,1,1,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,instanciamento,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,,,2d-3d-mao-direita-e-mao-esquerda,recorte,2d-3d-mao-direita-e-mao-esquerda,0,0,0,0,0,0,0,0,0,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,mapeamento,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,sistema-de-coordenadas-cartesianas,,sistema-de-coordenadas-cartesianas,recorte,sistema-de-coordenadas-cartesianas,1,0,1,1,0,1,0,0,0,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,pagina-com-videos-sobre-instanciamento,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,,,desenho-de-linhas,recorte,desenho-de-linhas,0,0,0,0,0,0,1,1,1,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,recorte,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,recorte,,recorte,recorte,recorte,1,1,1,1,1,1,1,1,1,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,transformacoesgeometricas,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,,,desenho-de-linhas,recorte,desenho-de-linhas,0,0,0,0,0,0,0,0,0,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,transformacoesgl,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,,,sistema-de-coordenadas-cartesianas,recorte,sistema-de-coordenadas-cartesianas,0,0,0,0,0,0,0,0,0,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,vis2d,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,sistema-de-coordenadas-cartesianas,recorte,recorte,recorte,recorte,1,1,1,0,0,0,0,0,0,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,bezier-animacao,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,bezier-e-algoritmo-de-casteljau,representacao-de-curvas-parametricas,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,1,1,1,1,1,1,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,bezier-cpp,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,bezier-e-algoritmo-de-casteljau,representacao-de-curvas-parametricas,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,1,1,1,0,0,0,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,bezier-py,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,bezier-e-algoritmo-de-casteljau,representacao-de-curvas-parametricas,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,1,1,1,1,1,1,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,bezier-python,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,bezier-e-algoritmo-de-casteljau,representacao-de-curvas-parametricas,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,1,1,1,1,1,1,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,curvas,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,representacao-de-curvas-parametricas,bezier-e-algoritmo-de-casteljau;hermite;catmull-rom;b-spline,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,0,0,0,0,0,0,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,curvasparametricas,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,representacao-de-curvas-parametricas,bezier-e-algoritmo-de-casteljau;hermite;catmull-rom;b-spline,representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,1,1,1,1,1,1,1,1,1,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,exercicios-sobre-curvas,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,catmull-rom,representacao-de-curvas-parametricas;bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,0,0,0,0,0,0,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,floodfill,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,segmentacao,,segmentacao,segmentacao,segmentacao,1,1,1,1,1,1,0,0,0,,nenhum,
CG,produto,img,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,cores-e-tipos-de-imagens,filtros;algoritmos-de-quantizacao-e-amostragem,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,1,1,1,1,1,1,1,1,1,,nenhum,
CG,produto,remocaoderuido,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,filtros,,filtros,filtros,filtros,1,1,1,1,1,1,0,0,0,,nenhum,
CG,produto,exercicios-de-processamento-de-imagens,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,algoritmos-de-quantizacao-e-amostragem,cores-e-tipos-de-imagens;filtros;segmentacao,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,1,1,1,0,0,0,1,1,1,,nenhum,
CG,produto,introducaoprocimg,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,filtros,introducao-e-exemplos-de-aplicacoes;cores-e-tipos-de-imagens,filtros,filtros,filtros,1,1,1,1,1,1,1,1,1,,nenhum,
CG,produto,exercicios-de-geometria-computacional,0,unidade-02-fundamentos-matematicos,480eecdb-56b8-4ac5-95a5-abef623a0fd4,algoritmos-de-geometria-computacional,,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1,1,1,1,1,1,0,0,0,algoritmos-de-geometria-computacional,decide,bloco-05-sessao-2026-08-20::geometria computacional aula::algoritmos-de-geometria-computacional
CG,produto,exercicios-sobre-curvas-html,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,catmull-rom,representacao-de-curvas-parametricas;bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,1,1,1,0,0,0,0,0,0,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,exercicios-teoricos-sobre-processo-de-visualizacao-2d-html,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,sistema-de-coordenadas-cartesianas,,desenho-de-linhas,recorte,desenho-de-linhas,0,0,0,0,0,0,1,1,1,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,exerciciosfundamentosmatematicos,0,unidade-02-fundamentos-matematicos,0c911e45-81bf-4cfc-9342-da8d0eb7951f,algoritmos-de-poligonos,operacoes-com-vetores,algoritmos-de-poligonos,algoritmos-de-poligonos,algoritmos-de-poligonos,1,1,1,1,1,1,0,0,0,,nenhum,
CG,produto,domina,0,unidade-02-fundamentos-matematicos,480eecdb-56b8-4ac5-95a5-abef623a0fd4,algoritmos-de-geometria-computacional,,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1,1,1,1,1,1,1,1,1,algoritmos-de-geometria-computacional,decide,bloco-05-sessao-2026-08-20::geometria computacional aula::algoritmos-de-geometria-computacional
CG,produto,planesweep,0,unidade-02-fundamentos-matematicos,480eecdb-56b8-4ac5-95a5-abef623a0fd4,algoritmos-de-geometria-computacional,,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1,1,1,1,1,1,1,1,1,algoritmos-de-geometria-computacional,decide,bloco-05-sessao-2026-08-20::geometria computacional aula::algoritmos-de-geometria-computacional
CG,produto,slab,0,unidade-02-fundamentos-matematicos,480eecdb-56b8-4ac5-95a5-abef623a0fd4,algoritmos-de-geometria-computacional,algoritmos-de-poligonos,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1,1,1,1,1,1,1,1,1,algoritmos-de-geometria-computacional,decide,bloco-05-sessao-2026-08-20::geometria computacional aula::algoritmos-de-geometria-computacional
CG,produto,exercicioduascores,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,algoritmos-de-quantizacao-e-amostragem,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,1,1,1,0,0,0,1,1,1,,nenhum,
CG,produto,video-sobre-origens-da-computacao-grafica-806e66,0,unidade-01-introducao-ao-processamento-grafico,7eda873a-69bf-4af7-90c9-4507782af5bb,origens,,origens,origens,origens,1,1,1,1,1,1,1,1,1,origens,decide,bloco-01-sessao-2026-08-04::apresentacao da disciplina e origens da cg aula::origens
CG,produto,video-com-instrucoes-para-usar-opengl-na-vdi-da-pucrs-3a8758,0,unidade-01-introducao-ao-processamento-grafico,21eb1cc4-d276-4bc2-8072-acd7e6606256,aplicacoes,,aplicacoes,aplicacoes,aplicacoes,1,1,1,1,1,1,1,1,1,aplicacoes,decide,bloco-02-sessao-2026-08-06::introducao a opengl aula::aplicacoes
CG,produto,pagina-com-videos-sobre-fundamentos-matematicos-para-computacao-grafica-d1d4a9,0,unidade-02-fundamentos-matematicos,0c911e45-81bf-4cfc-9342-da8d0eb7951f,entidades-geometricas,operacoes-com-vetores,algoritmos-de-poligonos,algoritmos-de-poligonos,algoritmos-de-poligonos,0,0,0,0,0,0,1,1,1,,nenhum,
CG,produto,videos-sobre-algoritmos-de-detecao-de-colisao-bd7d84,0,unidade-02-fundamentos-matematicos,51071dde-cf3c-4ba7-8a6d-e7937dcea4e6,algoritmos-de-deteccao-e-calculo-de-interseccao,,algoritmos-de-deteccao-e-calculo-de-interseccao,algoritmos-de-deteccao-e-calculo-de-interseccao,algoritmos-de-deteccao-e-calculo-de-interseccao,1,1,1,1,1,1,1,1,1,algoritmos-de-deteccao-e-calculo-de-interseccao,decide,bloco-04-sessao-2026-08-18::algoritmos de deteccao de colisao aula::algoritmos-de-deteccao-e-calculo-de-interseccao
CG,produto,pagina-com-videos-sobre-geometria-computacional-ebca9a,0,unidade-02-fundamentos-matematicos,480eecdb-56b8-4ac5-95a5-abef623a0fd4,algoritmos-de-geometria-computacional,,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1,1,1,1,1,1,1,1,1,algoritmos-de-geometria-computacional,decide,bloco-05-sessao-2026-08-20::geometria computacional aula::algoritmos-de-geometria-computacional
CG,produto,pagina-com-videos-sobre-recorte-e257d3,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,recorte,,recorte,recorte,recorte,1,1,1,1,1,1,1,1,1,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,video-sobre-o-algoritmo-de-recorte-por-subdivisao-binaria-db7e2e,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,recorte,,recorte,recorte,recorte,1,1,1,1,1,1,1,1,1,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,pagina-com-videos-sobre-mapeamento-9f410e,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,sistema-de-coordenadas-cartesianas,,,recorte,recorte,0,0,0,0,0,0,0,1,1,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,video-sobre-mapeamento-em-opengl-1dad3c,0,unidade-04-processo-de-visualizacao-2d,14a90fef-a45d-4fa9-a612-4e555445ae6f,sistema-de-coordenadas-cartesianas,,2d-3d-mao-direita-e-mao-esquerda,recorte,2d-3d-mao-direita-e-mao-esquerda,0,0,0,0,0,0,0,0,0,recorte,decide,bloco-06-sessao-2026-08-27::processo de visualizacao 2d recorte e mapeamento aula::recorte
CG,produto,pagina-com-videos-sobre-curvas-parametricas-63d902,0,unidade-07-representacao-e-modelagem-de-objetos,539471b4-123a-446b-9247-0d650e93dcb4,representacao-de-curvas-parametricas,,representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,1,1,1,1,1,1,1,1,1,,so-o-pai,bloco-13-sessao-2026-10-06::curvas parametricas aula::PAI:representacao-de-curvas-parametricas || bloco-13-sessao-2026-10-08::curvas parametricas aula::PAI:representacao-de-curvas-parametricas
CG,produto,pagina-com-videos-sobre-manipulacao-de-imagens-61ddde,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,cores-e-tipos-de-imagens,filtros,segmentacao,segmentacao,segmentacao,0,0,0,0,0,0,1,1,1,,nenhum,
CG,produto,pagina-com-videos-sobre-introducao-ao-processamento-de-imagens-61f156,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,introducao-e-exemplos-de-aplicacoes,filtros,filtros,filtros,filtros,1,1,1,0,0,0,1,1,1,,nenhum,
CG,produto,pagina-com-videos-sobre-segmentacao-de-imagens-d0627f,0,unidade-03-processamento-de-imagens-e-visao-computacional,b5092bac-4d1f-49f7-aa34-e1439a39467f,segmentacao,,segmentacao,segmentacao,segmentacao,1,1,1,1,1,1,1,1,1,,nenhum,
